filename,temperature,position,center_x,center_y,bbox_x1,bbox_y1,bbox_x2,bbox_y2
1574.8-4000us-2.BMP,1574.8,bottom_right,845.92,744.87,721.96,620.87,969.89,868.86
1574.8-4000us-3.BMP,1574.8,top_left,277.97,157.85,152.73,31.62,403.21,284.08
1574.8-4000us-3.BMP,1574.8,top_right,865.12,141.06,739.71,14.38,990.53,267.74
1574.8-4000us-3.BMP,1574.8,bottom_left,289.49,743.55,164.35,618.57,414.64,868.53
1574.8-4000us-3.BMP,1574.8,bottom_right,845.86,744.84,721.84,620.79,969.88,868.89
1574.8-4000us-4.BMP,1574.8,top_left,277.94,157.74,152.59,31.65,403.28,283.84
1574.8-4000us-4.BMP,1574.8,top_right,865.07,141.0,739.66,14.52,990.48,267.48
1574.8-4000us-4.BMP,1574.8,bottom_left,289.43,743.69,164.19,618.81,414.68,868.57
1574.8-4000us-4.BMP,1574.8,bottom_right,845.83,744.98,721.81,620.96,969.85,869.0
1574.8-4000us-5.BMP,1574.8,top_left,277.84,157.72,152.55,31.58,403.12,283.85
1574.8-4000us-5.BMP,1574.8,top_right,864.97,140.98,739.53,14.35,990.4,267.6
1574.8-4000us-5.BMP,1574.8,bottom_left,289.33,743.59,164.08,618.62,414.59,868.56
1574.8-4000us-5.BMP,1574.8,bottom_right,845.78,744.66,721.76,620.58,969.8,868.75
1584.8-3700us-1.BMP,1584.8,top_left,279.21,159.33,154.03,32.98,404.39,285.68
1584.8-3700us-1.BMP,1584.8,top_right,866.24,142.36,741.39,15.87,991.09,268.85
1584.8-3700us-1.BMP,1584.8,bottom_left,290.62,745.2,165.71,620.44,415.53,869.95
1584.8-3700us-1.BMP,1584.8,bottom_right,846.98,746.15,722.75,622.04,971.21,870.26
1584.8-3700us-2.BMP,1584.8,top_left,279.11,159.56,153.88,33.1,404.33,286.02
1584.8-3700us-2.BMP,1584.8,top_right,866.38,142.46,741.62,15.97,991.13,268.94
1584.8-3700us-2.BMP,1584.8,bottom_left,290.71,745.16,165.77,620.29,415.64,870.03
1584.8-3700us-2.BMP,1584.8,bottom_right,847.01,746.19,722.81,621.95,971.2,870.44
1584.8-3700us-3.BMP,1584.8,top_left,279.2,159.5,154.01,33.06,404.4,285.93
1584.8-3700us-3.BMP,1584.8,top_right,866.35,142.44,741.52,15.9,991.19,268.98
1584.8-3700us-3.BMP,1584.8,bottom_left,290.71,745.2,165.78,620.37,415.64,870.04
1584.8-3700us-3.BMP,1584.8,bottom_right,846.98,746.16,722.71,621.88,971.26,870.43
1584.8-3700us-4.BMP,1584.8,top_left,278.99,159.7,153.81,33.26,404.17,286.14
1584.8-3700us-4.BMP,1584.8,top_right,866.23,142.59,741.36,16.09,991.11,269.09
1584.8-3700us-4.BMP,1584.8,bottom_left,290.52,745.35,165.6,620.54,415.44,870.17
1584.8-3700us-4.BMP,1584.8,bottom_right,846.75,746.34,722.65,622.11,970.85,870.57
1584.8-3700us-5.BMP,1584.8,top_left,279.24,159.87,154.16,33.48,404.33,286.26
1584.8-3700us-5.BMP,1584.8,top_right,866.38,142.73,741.63,16.3,991.14,269.16
1584.8-3700us-5.BMP,1584.8,bottom_left,290.75,745.52,165.9,620.73,415.59,870.3
1584.8-3700us-5.BMP,1584.8,bottom_right,847.05,746.51,722.9,622.3,971.21,870.71
1594.8-3500us-1.BMP,1594.8,top_left,278.45,158.19,153.14,31.87,403.76,284.5
1594.8-3500us-1.BMP,1594.8,top_right,865.65,141.41,740.39,14.8,990.91,268.02
1594.8-3500us-1.BMP,1594.8,bottom_left,290.01,743.97,164.97,619.1,415.06,868.83
1594.8-3500us-1.BMP,1594.8,bottom_right,846.4,745.17,722.26,621.14,970.54,869.21
1594.8-3500us-2.BMP,1594.8,top_left,279.99,160.25,154.92,33.69,405.06,286.82
1594.8-3500us-2.BMP,1594.8,top_right,867.19,143.07,742.59,16.05,991.79,270.08
1594.8-3500us-2.BMP,1594.8,bottom_left,291.35,745.65,166.7,620.9,415.99,870.4
1594.8-3500us-2.BMP,1594.8,bottom_right,847.59,746.72,723.2,622.59,971.99,870.85
1594.8-3500us-3.BMP,1594.8,top_left,280.78,161.35,156.05,34.76,405.51,287.94
1594.8-3500us-3.BMP,1594.8,top_right,867.61,144.29,743.26,17.93,991.95,270.65
1594.8-3500us-3.BMP,1594.8,bottom_left,292.15,747.16,167.28,622.27,417.02,872.04
1594.8-3500us-3.BMP,1594.8,bottom_right,848.35,747.99,724.02,623.76,972.69,872.21
1594.8-3500us-4.BMP,1594.8,top_left,281.02,161.29,156.36,34.7,405.68,287.89
1594.8-3500us-4.BMP,1594.8,top_right,868.17,144.3,743.87,17.39,992.47,271.2
1594.8-3500us-4.BMP,1594.8,bottom_left,292.25,747.15,167.48,622.19,417.02,872.11
1594.8-3500us-4.BMP,1594.8,bottom_right,848.43,748.01,724.34,623.78,972.52,872.24
1594.8-3500us-5.BMP,1594.8,top_left,280.6,161.22,155.64,34.66,405.56,287.78
1594.8-3500us-5.BMP,1594.8,top_right,867.43,144.1,742.98,17.74,991.89,270.46
1594.8-3500us-5.BMP,1594.8,bottom_left,291.97,747.06,167.06,622.02,416.87,872.11
1594.8-3500us-5.BMP,1594.8,bottom_right,848.17,747.94,723.65,623.53,972.7,872.36
1604.8-3500us-1.BMP,1604.8,top_left,278.83,159.57,153.52,33.09,404.13,286.06
1604.8-3500us-1.BMP,1604.8,top_right,866.43,142.54,741.62,16.02,991.24,269.07
1604.8-3500us-1.BMP,1604.8,bottom_left,290.7,745.36,165.96,620.68,415.44,870.04
1604.8-3500us-1.BMP,1604.8,bottom_right,847.03,746.42,722.73,622.47,971.33,870.36
1604.8-3500us-2.BMP,1604.8,top_left,278.9,159.83,153.64,33.27,404.16,286.39
1604.8-3500us-2.BMP,1604.8,top_right,866.71,142.84,742.19,15.93,991.23,269.75
1604.8-3500us-2.BMP,1604.8,bottom_left,290.72,745.58,165.96,620.82,415.49,870.35
1604.8-3500us-2.BMP,1604.8,bottom_right,847.17,746.53,722.95,622.53,971.38,870.52
1604.8-3500us-3.BMP,1604.8,top_left,279.1,159.97,153.74,33.38,404.45,286.56
1604.8-3500us-3.BMP,1604.8,top_right,866.86,142.94,742.31,16.03,991.4,269.85
1604.8-3500us-3.BMP,1604.8,bottom_left,290.87,745.67,165.99,620.84,415.74,870.51
1604.8-3500us-3.BMP,1604.8,bottom_right,847.31,746.58,722.97,622.48,971.64,870.68
1604.8-3500us-4.BMP,1604.8,top_left,278.95,159.8,153.62,33.19,404.27,286.42
1604.8-3500us-4.BMP,1604.8,top_right,866.75,142.82,742.16,15.89,991.34,269.74
1604.8-3500us-4.BMP,1604.8,bottom_left,290.69,745.6,165.83,620.91,415.55,870.29
1604.8-3500us-4.BMP,1604.8,bottom_right,847.19,746.65,722.9,622.58,971.47,870.72
1604.8-3500us-5.BMP,1604.8,top_left,278.92,160.01,153.58,33.38,404.25,286.64
1604.8-3500us-5.BMP,1604.8,top_right,866.83,142.97,742.25,16.02,991.4,269.91
1604.8-3500us-5.BMP,1604.8,bottom_left,290.68,745.77,165.79,621.0,415.57,870.54
1604.8-3500us-5.BMP,1604.8,bottom_right,847.22,746.86,722.99,622.87,971.45,870.86
1614.8-3000us-1.BMP,1614.8,top_left,280.7,162.7,156.02,36.31,405.38,289.09
1614.8-3000us-1.BMP,1614.8,top_right,867.45,145.57,743.05,19.32,991.85,271.81
1614.8-3000us-1.BMP,1614.8,bottom_left,291.97,749.07,167.2,623.78,416.74,874.36
1614.8-3000us-1.BMP,1614.8,bottom_right,848.12,749.77,723.82,625.41,972.41,874.13
1614.8-3000us-2.BMP,1614.8,top_left,280.67,162.81,155.78,36.4,405.57,289.21
1614.8-3000us-2.BMP,1614.8,top_right,867.48,145.62,743.1,19.39,991.85,271.86
1614.8-3000us-2.BMP,1614.8,bottom_left,292.02,749.05,167.14,623.58,416.91,874.52
1614.8-3000us-2.BMP,1614.8,bottom_right,848.22,749.82,723.87,625.32,972.56,874.31
1614.8-3000us-3.BMP,1614.8,top_left,280.52,162.54,155.79,36.19,405.25,288.9
1614.8-3000us-3.BMP,1614.8,top_right,867.33,145.44,742.86,19.19,991.8,271.68
1614.8-3000us-3.BMP,1614.8,bottom_left,291.85,749.05,166.98,623.62,416.73,874.47
1614.8-3000us-3.BMP,1614.8,bottom_right,848.1,749.55,723.6,625.12,972.6,873.99
1614.8-3000us-4.BMP,1614.8,top_left,280.74,162.85,155.78,36.37,405.7,289.33
1614.8-3000us-4.BMP,1614.8,top_right,867.49,145.67,743.11,19.4,991.87,271.95
1614.8-3000us-4.BMP,1614.8,bottom_left,292.12,749.27,167.02,623.74,417.22,874.81
1614.8-3000us-4.BMP,1614.8,bottom_right,848.27,749.87,723.89,625.35,972.66,874.38
1614.8-3000us-5.BMP,1614.8,top_left,280.46,162.55,155.58,36.11,405.34,289.0
1614.8-3000us-5.BMP,1614.8,top_right,867.26,145.44,742.78,19.11,991.74,271.77
1614.8-3000us-5.BMP,1614.8,bottom_left,291.83,748.89,166.81,623.43,416.85,874.35
1614.8-3000us-5.BMP,1614.8,bottom_right,847.96,749.41,723.61,624.86,972.32,873.96
1624.8-2800us-1.BMP,1624.8,top_left,278.47,157.8,153.22,31.59,403.72,284.01
1624.8-2800us-1.BMP,1624.8,top_right,865.51,140.94,740.24,14.28,990.77,267.6
1624.8-2800us-1.BMP,1624.8,bottom_left,289.93,743.58,164.84,618.55,415.01,868.61
1624.8-2800us-1.BMP,1624.8,bottom_right,846.26,744.8,722.18,620.83,970.33,868.77
1624.8-2800us-2.BMP,1624.8,top_left,278.38,158.07,153.15,31.81,403.61,284.33
1624.8-2800us-2.BMP,1624.8,top_right,865.52,141.24,740.23,14.61,990.82,267.86
1624.8-2800us-2.BMP,1624.8,bottom_left,289.91,743.77,164.87,618.87,414.96,868.67
1624.8-2800us-2.BMP,1624.8,bottom_right,846.29,744.97,722.17,620.98,970.41,868.97
1624.8-2800us-3.BMP,1624.8,top_left,278.5,158.06,153.28,31.83,403.73,284.29
1624.8-2800us-3.BMP,1624.8,top_right,865.47,141.18,740.16,14.49,990.78,267.86
1624.8-2800us-3.BMP,1624.8,bottom_left,289.98,743.69,164.91,618.68,415.04,868.71
1624.8-2800us-3.BMP,1624.8,bottom_right,846.39,744.93,722.22,620.81,970.57,869.05
1624.8-2800us-4.BMP,1624.8,top_left,278.35,158.13,153.15,31.85,403.56,284.4
1624.8-2800us-4.BMP,1624.8,top_right,865.44,141.3,740.1,14.67,990.78,267.93
1624.8-2800us-4.BMP,1624.8,bottom_left,289.7,743.89,164.51,618.96,414.89,868.82
1624.8-2800us-4.BMP,1624.8,bottom_right,846.22,745.11,722.12,621.06,970.32,869.15
1624.8-2800us-5.BMP,1624.8,top_left,278.43,158.2,153.2,32.0,403.66,284.41
1624.8-2800us-5.BMP,1624.8,top_right,865.57,141.33,740.32,14.63,990.82,268.03
1624.8-2800us-5.BMP,1624.8,bottom_left,289.91,744.06,164.81,619.1,415.01,869.02
1624.8-2800us-5.BMP,1624.8,bottom_right,846.46,745.26,722.25,621.27,970.67,869.24
1634.8-2700us-1.BMP,1634.8,top_left,278.76,161.69,153.58,35.17,403.95,288.2
1634.8-2700us-1.BMP,1634.8,top_right,866.12,144.66,741.15,18.33,991.1,270.98
1634.8-2700us-1.BMP,1634.8,bottom_left,290.29,748.07,165.23,622.82,415.36,873.33
1634.8-2700us-1.BMP,1634.8,bottom_right,846.87,748.67,722.71,624.51,971.04,872.83
1634.8-2700us-2.BMP,1634.8,top_left,278.85,161.76,153.7,35.23,404.0,288.29
1634.8-2700us-2.BMP,1634.8,top_right,866.21,144.74,741.14,18.3,991.27,271.19
1634.8-2700us-2.BMP,1634.8,bottom_left,290.26,747.99,165.13,622.69,415.38,873.3
1634.8-2700us-2.BMP,1634.8,bottom_right,847.05,748.75,722.71,624.42,971.38,873.07
1634.8-2700us-3.BMP,1634.8,top_left,278.97,161.78,153.7,35.15,404.25,288.42
1634.8-2700us-3.BMP,1634.8,top_right,866.24,144.74,741.2,18.23,991.28,271.25
1634.8-2700us-3.BMP,1634.8,bottom_left,290.46,748.04,165.3,622.76,415.62,873.33
1634.8-2700us-3.BMP,1634.8,bottom_right,847.07,748.8,722.75,624.45,971.39,873.15
1634.8-2700us-4.BMP,1634.8,top_left,278.81,161.77,153.57,35.19,404.05,288.35
1634.8-2700us-4.BMP,1634.8,top_right,866.29,144.77,741.25,18.29,991.32,271.25
1634.8-2700us-4.BMP,1634.8,bottom_left,290.34,748.12,165.19,622.8,415.48,873.45
1634.8-2700us-4.BMP,1634.8,bottom_right,846.94,748.93,722.6,624.57,971.27,873.3
1634.8-2700us-5.BMP,1634.8,top_left,278.82,161.74,153.6,35.2,404.03,288.28
1634.8-2700us-5.BMP,1634.8,top_right,866.16,144.69,741.13,18.31,991.18,271.07
1634.8-2700us-5.BMP,1634.8,bottom_left,290.31,748.04,165.19,622.82,415.43,873.26
1634.8-2700us-5.BMP,1634.8,bottom_right,846.99,748.67,722.65,624.32,971.34,873.01
1644.8-2700us-1.BMP,1644.8,top_left,279.41,162.96,154.21,36.46,404.62,289.47
1644.8-2700us-1.BMP,1644.8,top_right,866.94,145.72,742.25,19.37,991.64,272.08
1644.8-2700us-1.BMP,1644.8,bottom_left,291.11,749.54,166.07,624.02,416.15,875.07
1644.8-2700us-1.BMP,1644.8,bottom_right,847.52,750.07,723.17,625.66,971.87,874.48
1644.8-2700us-2.BMP,1644.8,top_left,279.17,163.06,153.86,36.62,404.49,289.51
1644.8-2700us-2.BMP,1644.8,top_right,866.79,145.79,742.03,19.45,991.54,272.13
1644.8-2700us-2.BMP,1644.8,bottom_left,290.85,749.6,165.8,623.99,415.91,875.2
1644.8-2700us-2.BMP,1644.8,bottom_right,847.28,750.09,723.03,625.58,971.53,874.59
1644.8-2700us-3.BMP,1644.8,top_left,279.35,163.04,154.11,36.6,404.58,289.47
1644.8-2700us-3.BMP,1644.8,top_right,866.92,145.74,742.25,19.47,991.6,272.02
1644.8-2700us-3.BMP,1644.8,bottom_left,290.99,749.58,165.93,623.99,416.05,875.17
1644.8-2700us-3.BMP,1644.8,bottom_right,847.45,750.16,723.1,625.67,971.81,874.64
1644.8-2700us-4.BMP,1644.8,top_left,279.5,162.95,154.24,36.4,404.76,289.51
1644.8-2700us-4.BMP,1644.8,top_right,866.99,145.69,742.43,19.3,991.55,272.08
1644.8-2700us-4.BMP,1644.8,bottom_left,291.15,749.44,166.08,623.84,416.22,875.04
1644.8-2700us-4.BMP,1644.8,bottom_right,847.57,750.05,723.21,625.54,971.93,874.56
1644.8-2700us-5.BMP,1644.8,top_left,279.34,163.04,154.04,36.55,404.63,289.53
1644.8-2700us-5.BMP,1644.8,top_right,866.95,145.67,742.25,19.29,991.65,272.05
1644.8-2700us-5.BMP,1644.8,bottom_left,290.97,749.5,165.92,623.82,416.02,875.18
1644.8-2700us-5.BMP,1644.8,bottom_right,847.57,750.09,723.29,625.73,971.86,874.44
1654.8-2300us-1.BMP,1654.8,top_left,277.92,156.93,152.68,30.8,403.16,283.05
1654.8-2300us-1.BMP,1654.8,top_right,864.98,140.02,739.49,13.26,990.48,266.79
1654.8-2300us-1.BMP,1654.8,bottom_left,289.27,742.76,163.91,617.69,414.63,867.84
1654.8-2300us-1.BMP,1654.8,bottom_right,845.87,743.81,721.81,619.76,969.94,867.86
1654.8-2300us-2.BMP,1654.8,top_left,281.44,162.57,156.73,36.11,406.15,289.02
1654.8-2300us-2.BMP,1654.8,top_right,868.09,145.35,743.65,19.0,992.52,271.7
1654.8-2300us-2.BMP,1654.8,bottom_left,292.57,748.89,167.55,623.52,417.59,874.25
1654.8-2300us-2.BMP,1654.8,bottom_right,848.89,749.54,724.44,625.06,973.33,874.03
1654.8-2300us-3.BMP,1654.8,top_left,281.85,162.65,157.17,36.2,406.54,289.09
1654.8-2300us-3.BMP,1654.8,top_right,868.35,145.38,744.1,19.09,992.6,271.68
1654.8-2300us-3.BMP,1654.8,bottom_left,292.78,748.84,167.75,623.52,417.81,874.16
1654.8-2300us-3.BMP,1654.8,bottom_right,849.11,749.52,724.75,625.25,973.47,873.78
1654.8-2300us-4.BMP,1654.8,top_left,281.4,162.33,156.74,35.77,406.06,288.89
1654.8-2300us-4.BMP,1654.8,top_right,868.02,145.15,743.6,18.67,992.44,271.64
1654.8-2300us-4.BMP,1654.8,bottom_left,292.59,748.55,167.62,623.3,417.55,873.8
1654.8-2300us-4.BMP,1654.8,bottom_right,848.97,749.15,724.44,624.83,973.5,873.48
1654.8-2300us-5.BMP,1654.8,top_left,281.68,162.5,157.0,35.96,406.36,289.03
1654.8-2300us-5.BMP,1654.8,top_right,868.17,145.32,743.86,18.86,992.48,271.79
1654.8-2300us-5.BMP,1654.8,bottom_left,292.77,748.78,167.73,623.41,417.8,874.15
1654.8-2300us-5.BMP,1654.8,bottom_right,848.94,749.44,724.58,625.18,973.29,873.7
1664.8-2300us-1.BMP,1664.8,top_left,278.16,160.06,152.65,33.25,403.67,286.88
1664.8-2300us-1.BMP,1664.8,top_right,865.73,142.71,740.27,15.84,991.19,269.59
1664.8-2300us-1.BMP,1664.8,bottom_left,289.88,745.7,164.72,620.7,415.03,870.7
1664.8-2300us-1.BMP,1664.8,bottom_right,846.5,746.73,722.19,622.56,970.81,870.9
1664.8-2300us-2.BMP,1664.8,top_left,278.47,160.36,153.07,33.67,403.86,287.06
1664.8-2300us-2.BMP,1664.8,top_right,866.06,143.02,740.85,16.37,991.26,269.67
1664.8-2300us-2.BMP,1664.8,bottom_left,290.01,746.08,164.8,620.91,415.23,871.26
1664.8-2300us-2.BMP,1664.8,bottom_right,846.75,747.06,722.4,622.81,971.09,871.3
1664.8-2300us-3.BMP,1664.8,top_left,278.34,160.73,152.93,33.9,403.75,287.55
1664.8-2300us-3.BMP,1664.8,top_right,865.85,143.36,740.61,16.7,991.08,270.03
1664.8-2300us-3.BMP,1664.8,bottom_left,289.9,746.39,164.64,621.24,415.16,871.53
1664.8-2300us-3.BMP,1664.8,bottom_right,846.5,747.53,722.41,623.48,970.6,871.59
1664.8-2300us-4.BMP,1664.8,top_left,278.37,160.76,152.95,34.04,403.79,287.49
1664.8-2300us-4.BMP,1664.8,top_right,865.86,143.49,740.56,16.85,991.16,270.14
1664.8-2300us-4.BMP,1664.8,bottom_left,289.97,746.62,164.73,621.4,415.22,871.84
1664.8-2300us-4.BMP,1664.8,bottom_right,846.58,747.54,722.27,623.24,970.9,871.83
1664.8-2300us-5.BMP,1664.8,top_left,278.45,160.77,153.02,33.96,403.87,287.57
1664.8-2300us-5.BMP,1664.8,top_right,866.0,143.41,740.71,16.73,991.29,270.08
1664.8-2300us-5.BMP,1664.8,bottom_left,290.06,746.54,164.82,621.26,415.29,871.83
1664.8-2300us-5.BMP,1664.8,bottom_right,846.66,747.52,722.3,623.06,971.02,871.99
1674.8-2000us-1.BMP,1674.8,top_left,277.93,156.79,152.77,30.69,403.1,282.9
1674.8-2000us-1.BMP,1674.8,top_right,865.05,139.88,739.61,13.07,990.49,266.69
1674.8-2000us-1.BMP,1674.8,bottom_left,289.31,742.61,163.99,617.51,414.64,867.72
1674.8-2000us-1.BMP,1674.8,bottom_right,845.67,743.71,721.67,619.62,969.66,867.8
1674.8-2000us-2.BMP,1674.8,top_left,279.99,160.95,154.95,34.18,405.03,287.72
1674.8-2000us-2.BMP,1674.8,top_right,866.97,143.66,742.34,17.11,991.61,270.22
1674.8-2000us-2.BMP,1674.8,bottom_left,291.4,746.61,166.58,621.62,416.21,871.61
1674.8-2000us-2.BMP,1674.8,bottom_right,847.93,747.61,723.39,623.39,972.46,871.83
1674.8-2000us-3.BMP,1674.8,top_left,279.95,161.14,154.93,34.48,404.97,287.8
1674.8-2000us-3.BMP,1674.8,top_right,867.0,143.83,742.43,17.32,991.56,270.33
1674.8-2000us-3.BMP,1674.8,bottom_left,291.38,746.81,166.55,621.77,416.21,871.86
1674.8-2000us-3.BMP,1674.8,bottom_right,847.9,747.7,723.47,623.56,972.34,871.83
1674.8-2000us-4.BMP,1674.8,top_left,280.32,161.54,155.44,34.9,405.21,288.17
1674.8-2000us-4.BMP,1674.8,top_right,867.15,144.29,742.6,17.77,991.7,270.81
1674.8-2000us-4.BMP,1674.8,bottom_left,291.65,747.54,166.96,622.57,416.35,872.51
1674.8-2000us-4.BMP,1674.8,bottom_right,847.96,748.26,723.58,624.13,972.33,872.39
1674.8-2000us-5.BMP,1674.8,top_left,279.96,161.39,154.94,34.74,404.98,288.04
1674.8-2000us-5.BMP,1674.8,top_right,866.95,144.06,742.23,17.5,991.67,270.62
1674.8-2000us-5.BMP,1674.8,bottom_left,291.31,747.21,166.38,622.07,416.25,872.36
1674.8-2000us-5.BMP,1674.8,bottom_right,847.66,747.96,723.29,623.74,972.02,872.18
1684.8-2000us-1.BMP,1684.8,top_left,278.56,159.66,153.22,33.03,403.9,286.29
1684.8-2000us-1.BMP,1684.8,top_right,866.04,142.4,740.84,15.71,991.23,269.1
1684.8-2000us-1.BMP,1684.8,bottom_left,290.15,745.47,165.09,620.7,415.21,870.23
1684.8-2000us-1.BMP,1684.8,bottom_right,846.59,746.42,722.5,622.54,970.68,870.31
1684.8-2000us-2.BMP,1684.8,top_left,278.68,159.85,153.28,33.15,404.08,286.56
1684.8-2000us-2.BMP,1684.8,top_right,866.21,142.48,740.97,15.73,991.44,269.24
1684.8-2000us-2.BMP,1684.8,bottom_left,290.23,745.6,165.18,620.66,415.28,870.55
1684.8-2000us-2.BMP,1684.8,bottom_right,847.0,746.55,722.54,622.49,971.45,870.61
1684.8-2000us-3.BMP,1684.8,top_left,278.89,160.31,153.49,33.49,404.29,287.14
1684.8-2000us-3.BMP,1684.8,top_right,866.38,142.82,741.29,16.1,991.47,269.55
1684.8-2000us-3.BMP,1684.8,bottom_left,290.44,745.8,165.37,620.8,415.5,870.8
1684.8-2000us-3.BMP,1684.8,bottom_right,847.04,746.85,722.66,622.79,971.43,870.91
1684.8-2000us-4.BMP,1684.8,top_left,278.52,159.61,153.04,32.93,404.0,286.28
1684.8-2000us-4.BMP,1684.8,top_right,866.02,142.38,740.71,15.56,991.33,269.19
1684.8-2000us-4.BMP,1684.8,bottom_left,290.07,745.37,164.76,620.41,415.37,870.33
1684.8-2000us-4.BMP,1684.8,bottom_right,846.63,746.42,722.36,622.16,970.9,870.68
1684.8-2000us-5.BMP,1684.8,top_left,278.96,160.35,153.61,33.46,404.32,287.25
1684.8-2000us-5.BMP,1684.8,top_right,866.46,142.98,741.35,16.14,991.58,269.81
1684.8-2000us-5.BMP,1684.8,bottom_left,290.49,745.93,165.4,620.88,415.58,870.98
1684.8-2000us-5.BMP,1684.8,bottom_right,847.14,746.92,722.67,622.82,971.61,871.03
1694.8-2000us-1.BMP,1694.8,top_left,277.72,162.48,152.32,35.9,403.13,289.05
1694.8-2000us-1.BMP,1694.8,top_right,865.62,145.19,740.21,18.7,991.04,271.68
1694.8-2000us-1.BMP,1694.8,bottom_left,289.34,748.97,164.11,623.57,414.56,874.36
1694.8-2000us-1.BMP,1694.8,bottom_right,846.26,749.54,722.2,625.3,970.33,873.78
1694.8-2000us-2.BMP,1694.8,top_left,277.6,162.14,152.17,35.51,403.03,288.78
1694.8-2000us-2.BMP,1694.8,top_right,865.54,144.95,740.1,18.42,990.97,271.49
1694.8-2000us-2.BMP,1694.8,bottom_left,289.17,748.62,163.83,623.21,414.52,874.03
1694.8-2000us-2.BMP,1694.8,bottom_right,846.15,749.31,722.11,624.97,970.18,873.66
1694.8-2000us-3.BMP,1694.8,top_left,277.4,161.97,151.91,35.36,402.88,288.59
1694.8-2000us-3.BMP,1694.8,top_right,865.18,144.82,739.71,18.36,990.66,271.27
1694.8-2000us-3.BMP,1694.8,bottom_left,288.94,748.44,163.57,623.16,414.31,873.73
1694.8-2000us-3.BMP,1694.8,bottom_right,845.94,749.06,722.07,624.86,969.82,873.26
1694.8-2000us-4.BMP,1694.8,top_left,277.49,162.17,152.08,35.53,402.89,288.82
1694.8-2000us-4.BMP,1694.8,top_right,865.35,144.95,739.94,18.48,990.75,271.41
1694.8-2000us-4.BMP,1694.8,bottom_left,289.09,748.65,163.8,623.38,414.39,873.93
1694.8-2000us-4.BMP,1694.8,bottom_right,845.88,749.23,722.07,625.07,969.69,873.38
1694.8-2000us-5.BMP,1694.8,top_left,277.41,162.06,151.94,35.39,402.87,288.73
1694.8-2000us-5.BMP,1694.8,top_right,865.23,144.87,739.7,18.35,990.76,271.39
1694.8-2000us-5.BMP,1694.8,bottom_left,288.92,748.53,163.5,623.12,414.34,873.94
1694.8-2000us-5.BMP,1694.8,bottom_right,845.91,749.13,722.02,624.88,969.81,873.37
1704.8-1700us-1.BMP,1704.8,top_left,278.77,160.27,153.33,33.49,404.2,287.05
1704.8-1700us-1.BMP,1704.8,top_right,866.24,142.93,740.99,16.24,991.5,269.62
1704.8-1700us-1.BMP,1704.8,bottom_left,290.23,746.09,164.98,621.1,415.49,871.08
1704.8-1700us-1.BMP,1704.8,bottom_right,847.1,747.14,722.59,623.01,971.61,871.27
1704.8-1700us-2.BMP,1704.8,top_left,279.08,160.71,153.73,33.9,404.43,287.51
1704.8-1700us-2.BMP,1704.8,top_right,866.34,143.3,741.26,16.62,991.41,269.99
1704.8-1700us-2.BMP,1704.8,bottom_left,290.55,746.46,165.41,621.4,415.69,871.51
1704.8-1700us-2.BMP,1704.8,bottom_right,847.1,747.34,722.75,623.21,971.45,871.46
1704.8-1700us-3.BMP,1704.8,top_left,278.69,161.02,153.34,34.24,404.04,287.8
1704.8-1700us-3.BMP,1704.8,top_right,866.04,143.68,740.89,17.03,991.19,270.33
1704.8-1700us-3.BMP,1704.8,bottom_left,290.08,746.86,164.88,621.64,415.29,872.08
1704.8-1700us-3.BMP,1704.8,bottom_right,846.84,747.67,722.56,623.45,971.12,871.9
1704.8-1700us-4.BMP,1704.8,top_left,278.56,161.12,153.19,34.42,403.94,287.82
1704.8-1700us-4.BMP,1704.8,top_right,865.91,143.84,740.63,17.2,991.19,270.47
1704.8-1700us-4.BMP,1704.8,bottom_left,290.01,746.94,164.74,621.79,415.27,872.08
1704.8-1700us-4.BMP,1704.8,bottom_right,846.77,747.87,722.43,623.74,971.12,872.0
1704.8-1700us-5.BMP,1704.8,top_left,278.64,161.24,153.26,34.5,404.01,287.97
1704.8-1700us-5.BMP,1704.8,top_right,865.95,143.93,740.71,17.2,991.19,270.65
1704.8-1700us-5.BMP,1704.8,bottom_left,290.08,747.16,164.82,622.02,415.34,872.3
1704.8-1700us-5.BMP,1704.8,bottom_right,846.79,747.93,722.48,623.58,971.1,872.27
1714.8-1700us-1.BMP,1714.8,top_left,277.81,159.02,152.25,32.32,403.36,285.73
1714.8-1700us-1.BMP,1714.8,top_right,865.36,141.78,739.61,14.78,991.11,268.79
1714.8-1700us-1.BMP,1714.8,bottom_left,289.32,744.67,163.85,619.83,414.79,869.52
1714.8-1700us-1.BMP,1714.8,bottom_right,846.25,745.69,721.99,621.62,970.51,869.75
1714.8-1700us-2.BMP,1714.8,top_left,278.65,160.73,153.24,33.91,404.06,287.56
1714.8-1700us-2.BMP,1714.8,top_right,866.24,143.39,741.02,16.57,991.46,270.22
1714.8-1700us-2.BMP,1714.8,bottom_left,290.2,746.63,164.92,621.54,415.49,871.72
1714.8-1700us-2.BMP,1714.8,bottom_right,847.01,747.48,722.59,623.33,971.43,871.62
1714.8-1700us-3.BMP,1714.8,top_left,278.56,160.83,153.09,33.99,404.03,287.67
1714.8-1700us-3.BMP,1714.8,top_right,866.19,143.39,740.86,16.54,991.52,270.25
1714.8-1700us-3.BMP,1714.8,bottom_left,290.17,746.68,164.9,621.6,415.44,871.75
